x,y
24.46606084847698880935,54.60383976075321754706
24.46606076107494587291,54.60383987774449110475
24.46606067337737044909,54.60383999460480453081
24.46606055597627715770,54.60384016701623011159
24.46606046905151643500,54.60384028286784996453
24.46606038191943355287,54.60384039855838267385
24.46606029488485489765,54.60384051401693739081
24.46606020791012525706,54.60384062924505599312
24.46606012085631220998,54.60384074404682763770
24.46606003409618068645,54.60384085880008342428
24.46605994731613620274,54.60384097317557205997
24.46605986073820204751,54.60384108722143281511
24.46605977402849418922,54.60384120145728559237
24.46605968749052095745,54.60384131482372538358
24.46605960115000755195,54.60384142809308372080
24.46605951484950836061,54.60384154152026070506
24.46605942853006965265,54.60384165369077891228
24.46605934256857750597,54.60384176627264452009
24.46605925675422810173,54.60384187852475434966
24.46605917087219594919,54.60384199054837495169
24.46605908515353178245,54.60384210280224692724
24.46605899899858371782,54.60384221421418260434
24.46605888845256515651,54.60384240420780344039
24.46605880329311943910,54.60384251534249244742
24.46605871821823541268,54.60384262635029273270
24.46605854862238871306,54.60384284770822915789
24.46605846432111519562,54.60384295831284617861
24.46605838010022182516,54.60384306877779891920
24.46605829614075844347,54.60384317898889605658
24.46605812903789711754,54.60384339914406126582
24.46605804566090469621,54.60384350884058335396
24.46605796285267686585,54.60384361879876280454
24.46605788011324378317,54.60384372849866707611
24.46605779724029972044,54.60384383855777912231
24.46605771550441232876,54.60384394762003523738
24.46605763340066985734,54.60384405688267150936
24.46605755161284889709,54.60384416594209255891
24.46605746994318764109,54.60384427480698121826
24.46605738891277326275,54.60384438422336472740
24.46605730682060197978,54.60384449177984578228
24.46605720468019740110,54.60384465806104969943
24.46605712374412533450,54.60384476636524908599
24.46605704307015116683,54.60384487427267430348
24.46605696235157267893,54.60384498207458392471
24.46605688161864478047,54.60384508933624658766
24.46605680104597979607,54.60384519671997338719
24.46605672070539583274,54.60384530387538859486
24.46605664061773666162,54.60384541066856201041
24.46605656059891487075,54.60384551728945012883
24.46605648051633252749,54.60384562350245829521
24.46605640072004561603,54.60384572957169524443
24.46605632098395233243,54.60384583534253266635
24.46605624167449377637,54.60384594090226784147
24.46605616231193636168,54.60384604612867320839
24.46605608275910981320,54.60384615099681582251
24.46605600361666787990,54.60384625568511296478
24.46605592443420817972,54.60384636011975345582
24.46605584554445655954,54.60384646445682221838
24.46605576670987503007,54.60384656838645156540
24.46605568811705566645,54.60384667159186733443
24.46605559015034359049,54.60384682963306346437
24.46605551167131409329,54.60384693300565572827
24.46605543349218336857,54.60384703609916101641
24.46605535529486630253,54.60384713893546404506
24.46605527722242712230,54.60384724159102631802
24.46605519936109729429,54.60384734398215300644
24.46605512183503350343,54.60384744628249364951
24.46605504449633983199,54.60384754841687993121
24.46605496751331543237,54.60384765027767883794
24.46605489070051575595,54.60384775202604856759
24.46605481392571235233,54.60384785343622837672
24.46605473754654269669,54.60384795482912778652
24.46605466144378127069,54.60384805609446345898
24.46605458551020007008,54.60384815694028759481
24.46605450974043804990,54.60384825765335392589
24.46605443405638524723,54.60384835824477534061
24.46605435930505123565,54.60384845882483517698
24.46605428432256701399,54.60384855919080138165
24.46605420947943443366,54.60384865976673296473
24.46605413480838109308,54.60384875938616033864
24.46605405795006049630,54.60384883619870777238
24.46605398408698661683,54.60384893548286555642
24.46605391035828347412,54.60384903473256912321
24.46605383681041345767,54.60384913368647374909
24.46605376368286144384,54.60384923253059241688
24.46605369080893055411,54.60384933127263451524
24.46605361810665968392,54.60384942976543953819
24.46605354561715728323,54.60384952814406034349
24.46605347344691949729,54.60384962632686978168
24.46605340147192464428,54.60384972432081696070
24.46605332986950642749,54.60384982216037030867
24.46605325850266865473,54.60384991995835690659
24.46605318772689585671,54.60385001760879930544
24.46605311637684110337,54.60385011484263628745
24.46605304586149642887,54.60385021196795207743
24.46605297523606026289,54.60385030904635073057
24.46605290499224594214,54.60385040580865734228
24.46605283484998594190,54.60385050239930393445
24.46605276515462890075,54.60385059865611623309
24.46605269567627516381,54.60385069490700971073
24.46605264942221324986,54.60385078150805071573
24.46605258021085305131,54.60385087702966444567
24.46605251109730616577,54.60385097222135186712
24.46605244244683774468,54.60385106729771820255
24.46605237397585597137,54.60385116232277624704
24.46605230567493549643,54.60385125710801901278
24.46605223745993029638,54.60385135153448743495
24.46605216936335125411,54.60385144573424298642
24.46605210129275320696,54.60385153973233940405
24.46605203361421132513,54.60385163368315630805
24.46605196597407427817,54.60385172766451233883
24.46605189830722792976,54.60385182124815628413
24.46605183082776235892,54.60385191457581299801
24.46605176333543241185,54.60385200778897285545
24.46605169599163076555,54.60385210091475727268
24.46605162869723670838,54.60385219387036670469
24.46605156166116046279,54.60385228669534285473
24.46605149472418361256,54.60385237951368964104
24.46605142780730091090,54.60385247221076809865
24.46605136085527831824,54.60385256459927205697
24.46605130996004007216,54.60385264211616629382
24.46605124341937198551,54.60385273433195152393
24.46605117701829001930,54.60385282631938963505
24.46605111074429572682,54.60385291830498744048
24.46605104452625312206,54.60385301022105863922
24.46605097846267184991,54.60385310200616970633
24.46605091247862873161,54.60385319364041123436
24.46605084663422502445,54.60385328523790349209
24.46605071532540875978,54.60385346823277785688
24.46605064990254874147,54.60385355973400578478
24.46605058439305224738,54.60385365100043486564
24.46605045375692810694,54.60385383341785114908
24.46605038858756131503,54.60385392453517994227
24.46605032337346941063,54.60385401564199270297
24.46605025837749991524,54.60385410675027628713
24.46605019356606547376,54.60385419784262950316
24.46605012843433613057,54.60385428874403856980
24.46605006355618883163,54.60385437977129186038
24.46605001248518007628,54.60385447230050459666
24.46604994774640218225,54.60385456285717964420
24.46604988308503081385,54.60385465343365041235
24.46604981861305816437,54.60385474399890881614
24.46604975391430869536,54.60385483449329768746
24.46604968922007117271,54.60385492473934476720
24.46604962453558229640,54.60385501497755456057
24.46604956003984554513,54.60385510518496943178
24.46604949566667741578,54.60385519526058573092
24.46604943113320018711,54.60385528537284471895
24.46604936655910123022,54.60385537526598653812
24.46604930206453332175,54.60385546495559339064
24.46604923782734530846,54.60385555474071139770
24.46604917348687990852,54.60385564425549631551
24.46604910919552366977,54.60385573354739818797
24.46604904513106504282,54.60385582260801129451
24.46604898131561967034,54.60385591139785077530
24.46604891770927991956,54.60385600008898876467
24.46604885433774967396,54.60385608837690796236
24.46604879106319074822,54.60385617626060650309
24.46604873101648536249,54.60385628595481932734
24.46604866848128168044,54.60385637301296668511
24.46604860636895040216,54.60385645954477240593
24.46604854474128387665,54.60385654566670154964
24.46604848373539553563,54.60385663119468802051
24.46604842331168683245,54.60385671605482116320
24.46604836331768950686,54.60385680016493381572
24.46604830391104457021,54.60385688357262523596
24.46604824525239862965,54.60385696626677543009
24.46604818724044960732,54.60385704826197894590
24.46604812986836208211,54.60385712936950852736
24.46604807331256736802,54.60385720948691812282
24.46604801747658086697,54.60385728860598675283
24.46604796216430344202,54.60385736677127255234
24.46604790763578662904,54.60385744396620566476
24.46604785400709403120,54.60385752020486194169
24.46604780106913068494,54.60385759538755223730
24.46604774888090005902,54.60385766956768804903
24.46604769743287732808,54.60385774274546832885
24.46604764651851482427,54.60385781494730395025
24.46604757991554279783,54.60385785900866295606
24.46604753083813221792,54.60385792890976119907
24.46604748249375660407,54.60385799778217119638
24.46604743486274458064,54.60385806566431199371
24.46604738804123613249,54.60385813254083586799
24.46604734191534902266,54.60385819835418175217
24.46604729653196130812,54.60385826315639690165
24.46604725199264507296,54.60385832692067253902
24.46604720814795896899,54.60385838968056049225
24.46604716510093524562,54.60385845148913830371
24.46604712285660454540,54.60385851221365527408
24.46604708138409378648,54.60385857220730088102
24.46604704060169410695,54.60385863106167647629
24.46604700041654467668,54.60385868879413351351
24.46604696126230749087,54.60385874583015208827
24.46604692289413662820,54.60385880184766449474
24.46604688528288562566,54.60385885703274766456
24.46604684807821783465,54.60385891141827841011
24.46604681183711704762,54.60385896466235777780
24.46604677592482701698,54.60385901693891952391
24.46604673454355349804,54.60385901865397784150
24.46604670056461117156,54.60385906903353969710
24.46604666739292355260,54.60385911851012963325
24.46604663463983087013,54.60385916706068343274
24.46604660263501784812,54.60385921467452163824
24.46604657128488113926,54.60385926140207857316
24.46604654069432527308,54.60385930741104232311
24.46604651086309445418,54.60385935250273803376
24.46604648153759953288,54.60385939687592582459
24.46604645273452405263,54.60385944036925565115
24.46604642431465492791,54.60385948321486893065
24.46604639633970279533,54.60385952569938439183
24.46604636874846860906,54.60385956733927770301
24.46604634174826742310,54.60385960864874022036
24.46604631514653149793,54.60385964940157066394
24.46604628878580101059,54.60385968968046199734
24.46604626262792336888,54.60385972950775368417
24.46604623669591305202,54.60385976889931214373
24.46604621100868115491,54.60385980803972927333
24.46604618529013563943,54.60385984688902283324
24.46604619037493577594,54.60385985015117427110
24.46604616532059139900,54.60385988846100246974
24.46604614029128654806,54.60385992653333886437
24.46604611531408579594,54.60385996437071298715
24.46604609042610434244,54.60386000205557621712
24.46604606557358962959,54.60386003969813373260
24.46604604076125610845,54.60386007728370572067
24.46604601614266272236,54.60386011486339441490
24.46604599160799153879,54.60386015245754975922
24.46604596696641920062,54.60386018997199641944
24.46604594240903907121,54.60386022750981283025
24.46604591782447002402,54.60386026495992695118
24.46604589327234791085,54.60386030250081290660
24.46604586874176945344,54.60386034007687072744
24.46604584428856909994,54.60386037774964052005
24.46604581976215087025,54.60386041560744985190
24.46604579503897625159,54.60386045355892292719
24.46604577028652371951,54.60386049170133304642
24.46604574540966581253,54.60386053012521756500
24.46604572040202540961,54.60386056882046545979
24.46604569939898610187,54.60386057007537630170
24.46604567416189368600,54.60386060907175220791
24.46604564872419018684,54.60386064832363217647
24.46604562309974184586,54.60386068779023105435
24.46604559750349494607,54.60386072749980002072
24.46604557164710058714,54.60386076741445293692
24.46604554561671562851,54.60386080756335047681
24.46604551944094652072,54.60386084793417893479
24.46604549327835442796,54.60386088858678732549
24.46604546681780334438,54.60386092943349467532
24.46604544023276517350,54.60386097037149255584
24.46604541339167226965,54.60386101170276873518
24.46604538646029780580,54.60386105329941131004
24.46604535927169621345,54.60386109474995208757
24.46604533211582932495,54.60386113668543117683
24.46604530462070314911,54.60386117894853441612
24.46604527719824773158,54.60386122136102216018
24.46604524933899327266,54.60386126387248140190
24.46604522144326665511,54.60386130674897486870
24.46604519335873462182,54.60386134976153726939
24.46604518081080925640,54.60386140664979137682
24.46604515250075806421,54.60386145032641991293
24.46604512383724028268,54.60386149396043720117
24.46604509496357948706,54.60386153784963170210
24.46604506601448747460,54.60386158203401407718
24.46604503702021560230,54.60386162645386320946
24.46604500770792611775,54.60386167111824562426
24.46604497820284507270,54.60386171568944746468
24.46604494878415891890,54.60386176088643139792
24.46604491908055223348,54.60386180615102347247
24.46604488904025487273,54.60386185137269166034
24.46604485918772198261,54.60386189708892601402
24.46604482885936349135,54.60386194278460436635
24.46604479847495383638,54.60386198849922578802
24.46604476820773399481,54.60386203462319087976
24.46604473760939768567,54.60386208106665151263
24.46604470677280218638,54.60386212740653633091
24.46604467595220810949,54.60386217415528165020
24.46604464471551665383,54.60386222101514164251
24.46604461314651146608,54.60386226785104213377
24.46604458256500436164,54.60386225849244112851
24.46604455106337994152,54.60386230585463351872
24.46604451922464917857,54.60386235352571304702
24.46604448748621152276,54.60386240143584046791
24.46604445552644335748,54.60386244957852852622
24.46604442316732885843,54.60386249780695777645
24.46604439094374328079,54.60386254660271276862
24.46604435836720625730,54.60386259536317510310
24.46604432544822316231,54.60386264449677895527
24.46604429266226432560,54.60386269375173640128
24.46604425956804718112,54.60386274336779877103
24.46604422637912890082,54.60386279316004021211
24.46604419280172848516,54.60386284314391502903
24.46604415926847764240,54.60386289345452581756
24.46604412576111187150,54.60386294384968408622
24.46604409188569206890,54.60386299460686387874
24.46604405782819924298,54.60386304568654480818
24.46604402369266750839,54.60386309696225026755
24.46604398916159084365,54.60386314833733933938
24.46604395476360238604,54.60386319989826375831
24.46604392010702611060,54.60386325189929124235
24.46604389058980189020,54.60386326521396682665
24.46604385560842231939,54.60386331729587539030
24.46604382037435954089,54.60386336988131716907
24.46604378491026210440,54.60386342243733537316
24.46604374935034798000,54.60386347520955752088
24.46604371364964691793,54.60386352855147151786
24.46604367779238131675,54.60386358196608114213
24.46604364175607670973,54.60386363545431720468
24.46604360560221280707,54.60386368947989410572
24.46604356916698819191,54.60386374341640447483
24.46604353261457376334,54.60386379766477205067
24.46604349601354044808,54.60386385223431915392
24.46604345929481283406,54.60386390681685497839
24.46604342241759511012,54.60386396165305455952
24.46604338522896071595,54.60386401687062374322
24.46604334794758628391,54.60386407198488001313
24.46604331035664614546,54.60386412729236838004
24.46604327295490577399,54.60386418282683251846
24.46604323504736200334,54.60386423860528282148
24.46604320737221982540,54.60386429078278069937
24.46604316950751112358,54.60386434682131095997
24.46604313133632757626,54.60386440296687027285
24.46604309289627110502,54.60386445942396704822
24.46604305443752025440,54.60386451611513791704
24.46604301563961669785,54.60386457301254381491
24.46604297652530135565,54.60386463017787406216
24.46604293727651580070,54.60386468772570367491
24.46604289766584372501,54.60386474560804259681
24.46604285786339261222,54.60386480401500364223
24.46604281768575006595,54.60386486277111828258
24.46604277704235030910,54.60386492189030605005
24.46604273611150759393,54.60386498146455380720
24.46604269474380544125,54.60386504155776066227
24.46604265295537672387,54.60386510222001277270
24.46604261076826603016,54.60386516348818020106
24.46604256816799605190,54.60386522542722786966
24.46604252504894105869,54.60386528794515470508
24.46604248133116144004,54.60386535120991879921
24.46604243701403547107,54.60386541502745672005
24.46604241660643808132,54.60386541657668857397
24.46604237121917435616,54.60386548194546207924
24.46604232527535671693,54.60386554821580062935
24.46604227857515212463,54.60386561549593409381
24.46604223112258225115,54.60386568378809357682
24.46604218295857435805,54.60386575311859758131
24.46604213401360183866,54.60386582350396622587
24.46604208416909642665,54.60386589501152343473
24.46604203343260408587,54.60386596776564971378
24.46604198177041666895,54.60386604164602886158
24.46604192926687204590,54.60386611680623758502
24.46604187580427236526,54.60386619331243451825
24.46604182130968752062,54.60386627119812175124
24.46604176580829914656,54.60386635044924474869
24.46604170922795518095,54.60386643104033055351
24.46604165166590760805,54.60386651306103544812
24.46604159302501813045,54.60386659656582963862
24.46604153337688813963,54.60386668157592993111
24.46604147259833794692,54.60386676809918782283
24.46604141070057636398,54.60386685612355961439
24.46604134232384097913,54.60386686927510879741
24.46604127803905370797,54.60386696007888218674
24.46604121257584552040,54.60386705248525629486
24.46604114597334245218,54.60386714641608563170
24.46604107826966512107,54.60386724194589191939
24.46604100938889914119,54.60386733908929102199
24.46604093930463719175,54.60386743777511497910
24.46604086800218524900,54.60386753808560200696
24.46604079545438992227,54.60386763994038972214
24.46604072159678722187,54.60386774337154491832
24.46604064667060640659,54.60386784842221885583
24.46604057052399383565,54.60386795502373757927
24.46604049332128738570,54.60386806327763764557
24.46604041467134749155,54.60386817306931561689
24.46604033491468399575,54.60386828444218565437
24.46604025383979674757,54.60386839731736330350
24.46604017183218005016,54.60386851157146992364
24.46604008854279044272,54.60386862774221583550
24.46604000424160929583,54.60386874520851563375
24.46603991922273380055,54.60386886435021835950
24.46603983213787714135,54.60386896107704757242
24.46603974450306751010,54.60386908265545002905
24.46603965555892656880,54.60386920601461469005
24.46603956573802918228,54.60386933057751690512
24.46603947475271567669,54.60386945652958701203
24.46603938287383783745,54.60386958395213241602
24.46603928992812271304,54.60386971251226384538
24.46603919599218457392,54.60386984243523045279
24.46603910121485725426,54.60386997370421369169
24.46603900536628017903,54.60387010612114266905
24.46603890856437146795,54.60387023981360243852
24.46603881080573117401,54.60387037477124749785
24.46603871224114712390,54.60387051084359200104
24.46603861283433545282,54.60387064814101876209
24.46603851250861438871,54.60387078661062076890
24.46603841129246603714,54.60387092627932759115
24.46603830925476330549,54.60387106703948489894
24.46603820638893722617,54.60387120881134848105
24.46603810270122281167,54.60387135191665208822
24.46603799829994585480,54.60387149604674306147
24.46603789353015301344,54.60387157622677989366
24.46603778741241441708,54.60387172249174625449
24.46603768052338523376,54.60387186991886210308
24.46603757291793002082,54.60387201809913904071
24.46603746442539062400,54.60387216752057071290
24.46603735517395961097,54.60387231804996588380
24.46603724521393630198,54.60387246963313856440
24.46603713452623907187,54.60387262228773153083
24.46603702318345696654,54.60387277586658427708
24.46603691092506949190,54.60387293058121116474
24.46603679796242403199,54.60387308633688263626
24.46603668414518395480,54.60387324267882291906
24.46603656978201968286,54.60387340033728520439
24.46603645449541630796,54.60387355887785787445
24.46603633863032101203,54.60387371839196646306
24.46603622205769568154,54.60387387898619948601
24.46603610457018973534,54.60387404064412919524
24.46603598642106902616,54.60387420290822291236
24.46603586741134606086,54.60387436620261070175
24.46603574774061229391,54.60387453090305598380
24.46603566543017649337,54.60387465993782996065
24.46603554455824536262,54.60387482600679476263
24.46603542275656550942,54.60387499312260217721
24.46603530035044826718,54.60387516077425829053
24.46603517704319230575,54.60387532962958800908
24.46603505283316337682,54.60387549944911711464
24.46603492791076561730,54.60387566998605279878
24.46603480247557627081,54.60387584149539463851
24.46603467602509951462,54.60387601418209868598
24.46603454869881844047,54.60387618800876197156
24.46603442067458189513,54.60387636284279011534
24.46603429176501620645,54.60387653866812485148
24.46603416151163301606,54.60387671574057577573
24.46603403055836878366,54.60387689401958510871
24.46603389868176492428,54.60387707364902354357
24.46603376572698351765,54.60387725459338525980
24.46603363155592347766,54.60387743709397767589
24.46603349594273524303,54.60387762068810957317
24.46603335937571088721,54.60387780605946517198
24.46603322257160328945,54.60387799368470496120
24.46603306534805710726,54.60387815796054411521
24.46603292466211954093,54.60387834874627088766
24.46603278253692437261,54.60387854095660031817
24.46603263926519744587,54.60387873516694412501
24.46603249439969118839,54.60387893181634666462
24.46603234779981406177,54.60387913010088567489
24.46603219974142007231,54.60387933099057278241
24.46603204982525525679,54.60387953383399661789
24.46603189828811864004,54.60387973887928581007
24.46603174487426812789,54.60387994662504240750
24.46603158969893243579,54.60388015695674113203
24.46603143250545286946,54.60388037017188622713
24.46603127364704022284,54.60388058572159053483
24.46603111285083542725,54.60388080365783736170
24.46603094980590498153,54.60388102450162506329
24.46603078461195579507,54.60388124832886802551
24.46603061736308148966,54.60388147465884856047
24.46603044813042870942,54.60388170400552354522
24.46603027702628452289,54.60388193592044814295
24.46603010346125728347,54.60388217083821160713
24.46602992952964683582,54.60388234074383717598
24.46602975181500383428,54.60388258151434115462
24.46602957171292658245,54.60388282489429201405
24.46602938938065818775,54.60388307110750361062
24.46602920472638231786,54.60388332054044724373
24.46602901788496708946,54.60388357296510264405
24.46602882899806985506,54.60388382807654750195
24.46602863801529892385,54.60388408603773058303
24.46602844479134830635,54.60388434735709495271
24.46602824930716835183,54.60388461131061887954
24.46602805194086727170,54.60388487828935666357
24.46602785221937992333,54.60388514808920490395
24.46602765045637184471,54.60388542091775576637
24.46602744654125771717,54.60388569691640014980
24.46602724075719237362,54.60388597550376488243
24.46602703246011856208,54.60388625727841827029
24.46602682242130555323,54.60388654191541490945
24.46602661025035629905,54.60388682934199522379
24.46602639566727788178,54.60388711942978545721
24.46602618027532471956,54.60388741262445222446
24.46602602611607224503,54.60388767858969316649
24.46602580619954281360,54.60388797735386390286
24.46602558418472739277,54.60388827889327245657
24.46602536027620189429,54.60388858343636542259
24.46602513435436776490,54.60388889091371567019
24.46602490631588722181,54.60388920054982264674
24.46602467619212362138,54.60388951316256367363
24.46602444435432488490,54.60388982835589644083
24.46602421063047927419,54.60389014652651695769
24.46602397464000944183,54.60389046746303165492
24.46602373710070921220,54.60389079029832970491
24.46602349735459114299,54.60389111629019254224
24.46602325614309947355,54.60389144488510737574
24.46602301285179592583,54.60389177632822566011
